bili,stage,riskscore,trt
-1.0595613191520123,0.8329310799048115,2.600868204124157,0.17120845145037708
-1.203939733963539,0.043814929498817386,1.8167975480406513,-0.3156872142915205
-1.1051724814198463,-0.28961929542368225,1.9066232274223742,-0.3208602338336067
-1.1176707363994038,0.25656031109956556,2.1271224865888168,-1.0697596456823715
-0.8900477249416985,-0.30847870567934293,1.6903890378869384,-0.34662394315066103
-0.8755130833159411,0.15152622376401337,1.7047813096300155,-0.35782674921832464
-0.9668004313814854,-0.2615449516422468,1.6706763281230514,-0.36244225822188525
-1.3075299876542508,0.8616240428398831,1.8548060796626131,0.12262319611902978
-0.8905495241709597,-0.023678865083114415,1.7393272601021714,-0.2429137448934552
-0.8518630342678823,-0.16362850544418356,1.6688940906774465,-0.4078262796381711
-0.17593031425626382,-0.10417702956562602,2.7154054870202975,0.6480594216511919
-0.8477840782286603,-0.07052517795229896,1.7083106290113623,-0.3283223710426774
-0.7186289558924931,0.061957840277401886,2.043957117610529,-0.8296210052621202
-0.8444960540995073,-0.14606023912336763,1.943054882760148,-0.3702088794566828
-1.2679802618617846,-0.23974355017798413,2.0481520539252234,-1.1120840561473606
-0.6429150872723952,0.06376676105005406,1.925630308408124,-0.5009671953229311
-0.4660297295153393,0.022499767295220057,1.8865699283149624,-0.6224882055980251
-0.6793201248141665,-0.18876895200157093,1.8147337002931518,-0.4222508999971955
-1.0731692478804227,-0.13013810734908596,1.94965930492169,-0.7703657528044201
-1.1325406711719082,-0.45153814932865477,1.8993134008698314,-0.12864045084647963
-0.8000568376200723,-0.15216449360476536,2.4384332474094386,-0.22476328737078688
-1.0898498548601265,-0.5928144983218989,2.2194429549490904,-1.0193121480522076
-0.8979295351983129,-0.42687522645813447,1.8027866840846252,-0.5352470616440216
-0.13921042225757504,-1.5091937483694657,2.2347555419997094,-0.45962774274811413
-1.0302365607565787,-0.15112874618568084,1.7570473155765671,-0.4342762541285348
-0.630111365305461,-0.1355256777432564,2.450375423802202,-0.5756209856371151
