trt,karno,diagtime,age,prior,celltype_squamous,celltype_smallcell,celltype_adeno,celltype_large
0.12029596016269986,-0.44785964994137156,-0.03665135813670371,-0.08945423615289495,0.06760174625595913,-0.019592450808962474,-0.12284412449338894,0.05950344088356437,-0.0006058770033578904
0.201185758700081,-0.37494363762314337,0.013226946143435494,-0.1467913652801058,0.1960070239703881,0.17851027135471118,-0.12403451629933697,0.0551032731879767,-0.06044904101478472
0.19724113709153904,-0.2933883379005317,-0.026883583037659493,-0.08502687548776129,0.01680537187093615,0.24020091097643975,-0.06792543924129966,0.08248713689806592,-0.10196416817297971
0.14298539589845935,-0.27197678744449466,0.029937029186661697,-0.13155227076820414,0.149778155713353,0.01260276414666538,-0.11911702082837035,0.1179038543676281,-0.10721066753241838
0.21239693457216438,-0.3391644819341368,0.042479959063084154,-0.15255196157465464,0.08299168784949137,0.18558393824088337,-0.06901962820817839,0.09567161997670609,-0.10278479034731346
0.1285404402939129,-0.16076704271270556,0.037732956574892416,-0.14798309452261607,0.27609693103759364,-0.033721360591130484,-0.18905974644938267,0.08201407913180984,-0.07109761147719465
0.11991153936106563,-0.34579849201280194,0.05649266993815437,-0.18262033750415543,-0.0026121587540211518,0.12418933491209128,-0.2306236044486477,0.08515450333553995,-0.03645445869970391
0.2791207861634268,-0.2143689370423552,-0.12284436682231002,-0.19042070106735087,-0.00575080629818198,0.1847397527535002,-0.10194023399831849,0.14712650056413473,-0.2438297566443804
0.2670472456564302,-0.3138919510101493,-0.12316557246458788,-0.10236475017718127,0.15092239111641012,0.20721801275606733,-0.1158380851222501,0.01275300604600193,-0.07263391308026076
0.09937781046297169,-0.40268288035276023,-0.007690155636054162,-0.05289851228735495,0.012016643424981899,0.1619596493414177,-0.04779026272905306,0.08923889854983864,-0.1997947105496402
0.23426461035498866,-0.16451109010803966,0.04084561217900128,-0.014456638508426203,0.3290919217973634,0.10205455171074457,-0.1200430957755896,0.05000180899634009,-0.09616583627714648
-3.088978462179572e-05,-0.49120496628206456,-0.15245711586945426,-0.013074556233935337,0.09999961148750794,0.14766392329383968,-0.06157067406361804,0.03249358116873891,-0.16465723595405948
0.24767164345027842,-0.3210161201466127,-0.014961833727290387,-0.11148215686590905,0.12060131811973321,0.14450862956439928,-0.05170180724517827,0.0652665918981391,-0.11502228599116901
0.30501738375052273,-0.2998857617278842,0.027936323207732816,-0.06071335529377373,0.1663733394544209,0.23024137136318676,-0.05896588114482733,0.08320769055163517,-0.05450809317321638
0.14994379075049694,-0.262320927629126,0.028304921409254776,-0.19542529071040282,0.20681265870558516,0.15811887226654875,-0.12474408850516489,0.015344165241255567,-0.08044012528006111
0.18284243954387636,-0.3006594365497411,-0.08579331179100635,0.021184754708190007,0.017166757992294345,0.006472925082204988,-0.13775842947131994,0.030534521555464867,-0.045069179889614924
0.1263221222918619,-0.35457878768931483,-0.05213884762879881,-0.1299610471336186,0.19137506706559473,0.09145897397619966,-0.08729541220727427,-0.016863029277592857,0.02366052224908837
0.1710056889731631,-0.3437139259425518,0.0016707274233741525,-0.10877574788044983,0.1439775758390683,0.17093420650384258,-0.09864689121495276,0.17571362435094684,-0.13386473336848367
0.10877623123663412,-0.3514823338672149,-0.08977004681324414,-0.12963270269904453,0.1838452757080329,0.016606639743489308,-0.07843160178421882,0.22202458626169966,-0.09969838356778835
0.2292229219215333,-0.3636092398114938,-0.07309502976474501,-0.1604250458428528,0.046866590816433344,-0.009556748323794592,-0.1656404853805324,0.10517446935570415,-0.09929708881673913
0.22179952083920862,-0.35612815611407433,0.01846544399279172,-0.04657149428466215,0.16299134047658875,0.11518366834249201,-0.06624761248855164,-0.04192542075101329,-0.016799796163141638
0.05488669801461298,-0.215485783882348,0.02672440814690269,-0.07782987011360142,0.16166624375730032,0.23735407372922582,-0.1478082871023005,0.1288845994609826,-0.01916231484345429
0.16970026918204717,-0.3013737742541613,0.11481262041628923,0.054071666853293725,0.13789076086597674,0.18091773159253446,-0.13292261752025458,-0.010248704193246758,-0.049535996303117
0.08448262788150808,-0.2856167391768253,0.05215329630403945,-0.14400194378237083,0.17935852453098453,0.1307841158626118,-0.15927782724897743,0.14507594900471113,-0.20468114200889273
0.09431411957770014,-0.3168677865635669,0.05299256140693931,-0.1449955642033493,0.17722917710442337,0.2251735238917293,-0.09425195441956423,-0.028473252379119157,-0.09865498998262971
0.08275835641709121,-0.27405722080394596,-0.013107304558475988,-0.05194539278611014,0.17345610790429725,0.06585301780563027,-0.30037022995060725,0.1274865873509028,-0.02715839008004862
0.18889057923526542,-0.3357301856538304,-0.045661158576947004,0.00938750521195415,0.11893486820609302,0.07000661218682461,-0.001304285604297017,0.16407842106038362,-0.04154759176880587
0.11606058171981137,-0.4091956239559922,-0.0340356495894979,-0.05509570419926499,0.06490129922700781,-0.049262810625350394,0.020218207650323304,0.04620790870372217,-0.02768260998457493
