trt,karno,diagtime,age,prior,celltype_squamous,celltype_smallcell,celltype_adeno,celltype_large
0.09821986468082654,-0.44848844316005115,-0.01162555741266837,-0.06409509379435725,-0.016164215501340583,0.20087695152273768,-0.015255432041241202,-0.07185089904452516,-0.12216000855415036
0.1519654611072046,-0.39406564656688486,0.01210941892217682,-0.0399417332610131,-0.07538729786778564,0.19089629820716522,-0.11593732011747879,0.018860142034677112,-0.14939933310234
0.06815511614269419,-0.31721046521775964,0.1185685487590905,-0.08166133195728927,0.017362562635650357,0.10980130422611858,-0.14573004508206935,0.09904411625973047,-0.17534313924098105
0.1898746257870104,-0.326180568552693,0.04178708540767352,-0.0006175328062103656,0.09052697487046356,0.16172458729923375,-0.06576070346101262,0.014965632341750409,-0.1659084431626608
0.10539113354384588,-0.38764538274672844,0.12127744918950811,-0.19927929106957804,0.027805843161348414,0.08397870049406975,0.12969424060932488,0.18867256062491874,-0.17012124782361815
0.13837355647234792,-0.14650602979349414,0.13198136328018295,-0.06138099245057863,0.2558061345948059,0.0788249983622671,-0.258706265101583,0.11673438844168964,-0.14459684028407785
0.1264262937878749,-0.33306027241559594,0.042956900553859464,-0.012151770915975196,-0.023919565690250437,0.18450023545433916,-0.1563855649937823,0.1243474370558586,-0.14531773008520055
-0.007215366536222297,-0.3639887811286608,0.04055342417263046,-0.07033469684983173,-0.0807151494248687,0.16341400692290312,-0.17286191744642432,0.09723218621246804,-0.12338396357639543
0.07650485522087094,-0.4298699274453226,0.05568051557316515,-0.053814083439540604,0.07023718220639502,0.07575258347448359,-0.05940826236267638,0.13982859751977153,-0.141964052630617
0.08197771628713231,-0.3704622335638171,0.06613095099250003,-0.0410071884410352,0.04984688851706425,0.08969307905779893,-0.1485409319104027,0.06698595389145132,-0.03272548213300771
0.07863272830384982,-0.3695861069473795,0.03202107158169541,-0.1783194663085132,-0.04484176485151954,0.20154550060609241,-0.035351621870348855,-0.0010673703700295589,-0.10986337393499906
0.0426001839128296,-0.3497315691875636,0.045917721110590115,-0.06958589874406416,0.01920401030763078,0.10553604894071784,0.05671788842732666,0.0953543711365439,-0.2726665628174757
0.0733446941702016,-0.3783493101764694,0.060671784358173136,-0.142737501208966,-0.05544742722225062,0.16470853278279438,-0.007496608103358594,0.018154468934663014,-0.12746313537142512
0.005001923782938413,-0.2902001495324467,0.08234439708253893,-0.09792676483532543,0.04293821550531301,0.13275832931255901,-0.016558129241340057,0.006931432879104633,-0.27439643713089823
0.20299446059471793,-0.4581946780854983,0.01061818031720774,-0.02296406734766373,0.06452960408747724,0.18750717381008913,-0.03217785007532278,0.01833989609680409,-0.13773902400418622
0.021477730284624543,-0.24903902341366033,-0.06528997876354381,0.02364538877276486,-0.0775505573229081,0.1981222750321775,0.08120218047180322,0.09430256503821889,-0.3312530667015948
0.1852681450641031,-0.3348619493425441,0.07880696901785895,-0.0877364778462095,-0.0112747593482596,0.12625899577204472,0.009505565021759628,0.0030217253298150367,-0.18278710412078897
0.028498825376682357,-0.410503574589523,0.09487995903588835,-0.11947575724064217,0.023983415191829848,0.18736908907120847,0.010435466679730816,-0.02349233393864482,-0.12835836687662835
0.04059117587429928,-0.3823240617319073,0.11938491328067122,-0.25186382883139613,0.033548016721003764,0.07742807514146378,-0.06566115195752005,0.14684860676153338,-0.25699494670790846
-0.009403074574228586,-0.3752204729539145,-0.185390287313668,-0.060174503476093745,-0.040429190992957595,0.1328188517038812,-0.10995872329443776,0.02886391869362617,-0.23574284637255594
0.07239819411673394,-0.3832786578861663,0.13655050892067888,-0.09088769547054944,-0.004813337135837316,0.27173451004502364,-0.025658072271011058,-0.06756023723211321,-0.18425282439187543
