bili,stage,riskscore,trt
0.1414875635224139,3.6682809552077082,-0.5567238592867995,1.784601229982976
0.4778353315812002,-1.9025496789048941,0.5356288523130524,3.280655992740025
1.0031828954547584,3.2563670599748327,1.6070537265079279,-1.6397390055355054
1.364066705998624,-1.660791854938562,-0.25046605480958684,3.1122157874080174
0.2592759736817321,3.4475739548788193,0.2440696142450151,2.049023172420025
1.355433575172289,3.244798241061895,0.8650847882995787,-2.1329944969669983
1.039465621363235,3.3357348772126025,0.3993635554602739,2.1842112807573923
1.4827237023653783,-1.2030899582362333,0.7504569599151119,2.7927192190149284
1.0797229395465584,2.9417549434589887,0.6619876858334958,2.41976075434949
-1.1421449877815164,-1.4169824569730411,-3.1570924020941047,2.1075809940631856
-0.6524447469762097,-2.2968211006498955,-1.58728542128327,2.4427169922468868
1.240720162279059,3.3630416800038327,0.9711399766252549,2.2199697333298056
0.10162607608452387,-1.069415145881747,-3.3685184273830324,2.79106534282281
0.9591831192983182,2.6198081416584333,3.1838046860741427,-1.0403860600377621
0.6339110923153015,1.7868566167947773,3.150247235597784,-1.0141790558912416
-0.8159544860268768,-1.1732896698676014,-3.7928019843572898,2.461127116652307
0.8961072367333224,-1.2632157474303167,0.3726220878275519,-2.7015354727418948
0.8782716325442252,-1.1262138782890432,1.693007229960643,-1.9159994143723595
1.7918182836679968,-1.4890232794231146,-0.1547459641408528,2.764378003664284
1.7727952365025184,-1.2123640738162766,1.7092522134471788,-2.0148251683483567
-1.1227058188962638,-1.0929217195666536,-2.8477334374187757,2.5807178332530856
1.2197222242080268,3.3084168770501203,-1.683787891406855,2.2258323624357366
-1.0729327999103195,0.03056500151753232,-0.5755914255412667,-0.9624103006405008
0.31899141428556677,-1.10935908494325,0.1386983852170976,2.5720237238256125
-1.8869595060696438,2.0516337341178463,-3.2480558155500283,-1.2286492647939906
0.31645316498629217,-1.111079384786504,-3.010347924608837,2.580622852900114
-2.2818253344975665,-1.1789728012334317,-0.8966170741071572,2.562204100819071
0.8709263467382858,2.4113514097173754,2.562498224091295,1.5456082205872714
-1.9499591895398016,-0.9340081342682184,-2.7950169991076708,-2.134622047122912
-1.3740650797754455,-1.2206291384156778,-3.5764632701399925,-1.6939801125015437
1.134974407930463,-0.8289825059378806,1.9835326826759403,2.11066091012008
-0.42857057422667855,-1.4454289079903626,-3.028387085628456,-2.0420613772321308
1.4503785941013179,-1.5865300911173754,2.6821650064736673,1.9124860442398262
1.4389656756101201,-1.247440775187211,1.7023604883458059,2.6185569248764837
