trt,karno,diagtime,age,prior,celltype_squamous,celltype_smallcell,celltype_adeno,celltype_large
0.049255920943483814,-0.39660574780798974,0.025115347366689557,-0.11198524862799414,0.14177804843680375,0.003794824222208752,-0.09366864023676146,0.11034723790483165,-0.047643566315750306
0.21910382643280452,-0.302902591322809,0.03209392680316189,-0.10488259377635387,0.20223721372032108,0.16925193180845333,-0.07743011219677282,0.016587881288527482,-0.05839540591952754
0.10897516225756325,-0.2863650160005616,-0.05088936767361265,-0.08161953026056598,0.034857395809645156,0.1185977874553626,-0.10767229283038772,0.09480120021446668,-0.13152236623730848
0.08838634792492521,-0.27205025291922574,0.053213604085143314,-0.12472175004050583,0.16698189274095518,0.1060370477568487,-0.1124164375109445,0.04863614733551984,-0.05557925960313235
0.18231320699843956,-0.24787891104188492,-0.018215346095180066,-0.1277683342294265,0.14654208259208568,0.16765120720820376,-0.06131790505919486,-0.021000804793013715,-0.01117633393980212
0.13239273800378987,-0.29149333640478065,0.034638002524552056,-0.20561745187414704,0.20640489722602293,-0.017605804660970538,-0.09857757974567725,0.1385228939940349,-0.05079530332235694
0.07081370460976072,-0.2752152897730386,-0.06829167559255293,-0.11270907464188612,0.09083007206172594,0.1391792856475359,-0.15850023456190396,0.10133416538099463,-0.052346668229034415
0.1764825115528528,-0.26475308322668734,-0.016544339708946997,-0.15260748418049694,0.012309519092471088,0.12357508294563316,-0.1367563353419518,0.15790060417453086,-0.17874477827574928
0.16225072882242172,-0.2764274983600852,-0.04755121392792693,-0.019161553250949023,0.17071691146494045,0.12578657961293666,-0.07425719909695665,0.02034214767871519,-0.039001784880286536
0.07777173606883145,-0.33480897219886036,-0.09450491282069767,-0.06418809057726808,0.027463774207786104,0.15167703015605724,-0.05486052413210195,0.053847657835101585,-0.17518436539398294
0.2037358735904889,-0.2033762256727275,-0.05076331249952439,-0.028737758085968415,0.15919402572731692,0.16315811216894005,-0.2083940454420622,0.07544159892971924,-0.0011323129463143911
0.11071269124390384,-0.286666219448347,-0.0014496030945156738,-0.09853859726190893,0.040770816748034185,0.1134983784937288,-0.08941000886685666,0.09858346402979544,-0.16430043777728198
0.21017358729119834,-0.2567749907781592,-0.009869737123938217,-0.06782766743417104,0.11359658837634276,0.09310625555067048,-0.08194073826033434,0.007287259470585396,-0.049242667420088225
0.18742530662300122,-0.2398098726127344,0.05377420104789985,-0.13018367103926162,0.16993310682813018,0.18361265368269603,-0.10657877297495617,0.0010699614461956628,-0.05009072169159181
0.06694193622061083,-0.27559134850464073,0.009533792023458084,-0.16381954554006095,0.21629781556891634,0.1883392089208965,-0.1356220528216592,0.024562899799600583,-0.058658510498428205
0.1477869724956288,-0.436022846565398,-0.07189381195688052,-0.08000786285650215,0.07424784468923647,0.013640988772920125,-0.1502777840084039,0.16484803377999926,-0.053911969777315216
0.0726800632512298,-0.2196161104865332,0.009112539631340065,-0.10322687200794177,0.19493679435157157,0.19158423732642335,-0.08739059058320525,0.05207764011260657,-0.03899455127417453
0.16513613884998635,-0.20525571028256379,-0.09921589863291305,-0.22621209251593416,0.14010100940400558,0.08342279760018471,-0.15692507588827845,-0.0006199355456953301,-0.05826424516921344
0.0940520058783594,-0.32429263811709247,0.012676734150269563,-0.10321539221473792,0.166153841394241,-0.009266635395851932,-0.08026879548138387,0.11740324705786823,-0.04487013813641045
0.2521432267961174,-0.26007131190572624,-0.048127700164772566,-0.21082694318997364,0.06995849483836626,0.07373712354938801,-0.1074342967013462,0.1378616841362859,-0.08244666499901733
0.21235304992053305,-0.29624111488976573,0.008895581942145566,-0.03640090024581053,0.21217339780349306,0.16805142062311298,-0.05597032487574134,-0.031195208025802897,-0.02061797233587711
0.12568336085699083,-0.28994796066036005,0.06818494276063755,-0.09322541385978741,0.16591362477619365,0.10610258965798812,-0.16699404586556327,0.08320940423863439,-0.041637041153125734
0.18566865185598724,-0.15756092768340896,0.09700043297015429,0.008814602038634264,0.1658528907927973,0.21319358678420008,-0.10524835915800171,0.001244843726776784,-0.0745637850005422
0.08133261725107187,-0.2520341754682514,0.05003978217942649,-0.17120014500803327,0.12653656883452002,0.11027783199907797,-0.0666874140886604,0.10810393044391199,-0.16280446962055836
0.022744210005714017,-0.3145679363804136,0.024573590680851985,-0.11721573329153057,0.12508119595136782,0.1381066293269133,-0.07953693489384302,-0.036424793961095686,-0.06916313779679928
0.14201307968681148,-0.22750390897222297,0.047102742217799504,-0.08508496758834427,0.1322890799183435,0.1589483434006665,-0.21817275297297553,0.07306104771218393,-0.06980855910917352
0.17021484445479135,-0.3422971522398261,-0.02241701819947354,0.04131341132364653,0.16878642246722678,0.022357765449938057,-0.10669626770367337,0.09924113983667472,-0.06891533824092096
0.12923640869999184,-0.23915699161101944,-0.08045650102179616,-0.038411708400860715,0.14731388748794444,-0.047313019390783494,-0.06919829312766618,0.1814406663772565,-0.009253516812160792
