inst,age,sex,ph.karno,pat.karno,meal.cal,wt.loss,ph.ecog_1.0,ph.ecog_0.0,ph.ecog_2.0,ph.ecog_3.0
0.21905386185788103,-0.20878894104336962,0.3138096274174279,-0.03521594971616638,-0.0802640027075427,0.07331145084916577,0.0036678644064943667,0.06643057791019608,0.040323403271396024,-0.1271356727545496,-0.45544111174968266
0.17732055726226484,-0.14531111083973686,0.28484025865595386,-0.09703366548781685,-0.05670177434475126,0.053658174726362196,-0.06570556906156101,0.09757572168174511,0.01196943912043664,-0.06330903471855243,-0.44656641645145684
0.19940474244053144,-0.08303162641306785,0.2553120115192546,-0.07181860352846553,-0.0458879126394403,0.07357776884231408,-0.04399533544849671,0.11832930826276034,0.09836215755605071,-0.07606961383052499,-0.4545193289347286
0.11682936992728529,-0.0808071538907464,0.3043522685698189,-0.023875891830024257,-0.08971254485119819,-0.04362852062900329,-0.05728714155606839,0.12894652518422314,-0.004331612354681465,-0.11143140830486,-0.5406948064898259
0.12584322512771143,-0.15364442474592724,0.2373972263254101,-0.0840968365993548,0.00041714124513257846,0.08864330268813758,-0.049263327938517995,0.0644418238632769,0.07938800406556365,-0.0686898274102093,-0.4846544007679771
0.12698259605599627,-0.17187141381619908,0.28940015576184136,-0.08911586838752157,-0.0649867435340937,0.067313958717722,-0.0973338546213354,0.10893761411056582,-0.010351158652940732,-0.11785310641114699,-0.4591431261030826
0.09137659549862227,-0.043459931462342935,0.3104938132436778,-0.024600179916900188,0.08326627185241005,-0.03184287836601634,-0.09300069739747142,0.19230941985920647,0.12532386344446822,-0.12386246710933076,-0.48561075839646645
0.16013993670522417,-0.12015331168891898,0.26517328150878533,-0.04974720819673071,-0.03241733850914421,0.025749886750642655,-0.1991268963907901,0.18252650998173675,0.10080384979722587,-0.054782187871637744,-0.5133910844205132
0.13159287131849554,-0.18033938745673,0.31248521485620906,-0.026506662787634316,-0.06592767224777803,0.10322327116024173,-0.03422336443970703,0.10779031136605703,0.05917973396499228,-0.06781975171640839,-0.4681351141351733
0.13943015793347957,-0.0904378189264346,0.30360410157372086,-0.05008857763632012,-0.022034288082282333,0.056803844975833157,-0.06332620191916757,0.10085698868955426,-0.002843629143867977,-0.07690020207674246,-0.44664405615915614
0.1829648584084322,-0.10461978165069248,0.3031180890825831,0.018702592668677763,-0.049640044915466294,0.014663459247998504,-0.047458140044757305,0.1582660098694243,0.07528895226872415,-0.13259806229574211,-0.41549739355904625
0.09382989986835132,-0.12470257994855516,0.26030764760311725,-0.04001579456029208,-0.011564394804218888,0.06535322328444237,-0.09612286016079284,0.08312884316259579,0.056426605308364255,-0.0809645284531562,-0.5170848779162249
0.17440614197911167,-0.22669869003477708,0.26352250940309374,-0.046004707875183126,0.015914011645968187,0.08200455752269371,-0.10496436244660287,0.13142325611370576,0.03371504390247699,-0.14096725392103587,-0.4463502696735464
